score,no,method,model,name,fold
0.9732103884766479,20,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,21,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,22,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,23,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,24,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,25,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,26,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,27,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,28,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9732103884766479,29,baseline,xgboost,oocytes_trisopterus_states_5b,0
0.9696093408991706,0,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9696093408991706,1,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9696093408991706,2,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9696093408991706,3,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,4,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,5,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,6,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,7,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,8,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,9,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,10,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,11,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,12,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,13,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,14,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,15,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,16,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9722828459188129,17,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9723919685726758,18,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9723919685726758,19,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9723919685726758,20,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9723919685726758,21,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9723919685726758,22,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9725010912265386,23,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.972883020515059,24,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.972883020515059,25,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.972883020515059,26,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9731558271497164,27,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9738105630728939,28,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9738105630728939,29,d2v,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,0,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,1,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,2,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,3,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,4,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,5,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,6,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,7,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,8,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,9,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,10,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,11,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,12,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,13,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,14,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,15,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,16,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,17,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,18,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,19,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,20,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,21,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,22,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,23,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,24,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,25,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,26,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,27,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,28,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.9728284591881275,29,liltab,xgboost,oocytes_trisopterus_states_5b,0
0.7633928571428572,0,rank,logistic,hayes-roth,0
0.7633928571428572,1,rank,logistic,hayes-roth,0
0.7633928571428572,2,rank,logistic,hayes-roth,0
0.7633928571428572,3,rank,logistic,hayes-roth,0
0.7633928571428572,4,rank,logistic,hayes-roth,0
0.7633928571428572,5,rank,logistic,hayes-roth,0
0.7633928571428572,6,rank,logistic,hayes-roth,0
0.7633928571428572,7,rank,logistic,hayes-roth,0
0.7633928571428572,8,rank,logistic,hayes-roth,0
0.7633928571428572,9,rank,logistic,hayes-roth,0
0.7669642857142857,10,rank,logistic,hayes-roth,0
0.7669642857142857,11,rank,logistic,hayes-roth,0
0.7669642857142857,12,rank,logistic,hayes-roth,0
0.7669642857142857,13,rank,logistic,hayes-roth,0
0.7669642857142857,14,rank,logistic,hayes-roth,0
0.7669642857142857,15,rank,logistic,hayes-roth,0
0.7669642857142857,16,rank,logistic,hayes-roth,0
0.7669642857142857,17,rank,logistic,hayes-roth,0
0.7669642857142857,18,rank,logistic,hayes-roth,0
0.7669642857142857,19,rank,logistic,hayes-roth,0
0.7669642857142857,20,rank,logistic,hayes-roth,0
0.7669642857142857,21,rank,logistic,hayes-roth,0
0.7669642857142857,22,rank,logistic,hayes-roth,0
0.7669642857142857,23,rank,logistic,hayes-roth,0
0.7669642857142857,24,rank,logistic,hayes-roth,0
0.7669642857142857,25,rank,logistic,hayes-roth,0
0.7669642857142857,26,rank,logistic,hayes-roth,0
0.7669642857142857,27,rank,logistic,hayes-roth,0
0.7669642857142857,28,rank,logistic,hayes-roth,0
0.7669642857142858,29,rank,logistic,hayes-roth,0
0.7669642857142858,0,baseline,logistic,hayes-roth,0
0.7669642857142858,1,baseline,logistic,hayes-roth,0
0.7669642857142858,2,baseline,logistic,hayes-roth,0
0.7669642857142858,3,baseline,logistic,hayes-roth,0
0.7669642857142858,4,baseline,logistic,hayes-roth,0
0.7669642857142858,5,baseline,logistic,hayes-roth,0
0.7669642857142858,6,baseline,logistic,hayes-roth,0
0.7669642857142858,7,baseline,logistic,hayes-roth,0
0.7669642857142858,8,baseline,logistic,hayes-roth,0
0.7669642857142858,9,baseline,logistic,hayes-roth,0
0.7669642857142858,10,baseline,logistic,hayes-roth,0
0.7669642857142858,11,baseline,logistic,hayes-roth,0
0.7669642857142858,12,baseline,logistic,hayes-roth,0
0.7669642857142858,13,baseline,logistic,hayes-roth,0
0.7669642857142858,14,baseline,logistic,hayes-roth,0
0.7669642857142858,15,baseline,logistic,hayes-roth,0
0.7669642857142858,16,baseline,logistic,hayes-roth,0
0.7669642857142858,17,baseline,logistic,hayes-roth,0
0.7669642857142858,18,baseline,logistic,hayes-roth,0
0.7669642857142858,19,baseline,logistic,hayes-roth,0
0.7669642857142858,20,baseline,logistic,hayes-roth,0
0.7669642857142858,21,baseline,logistic,hayes-roth,0
0.7669642857142858,22,baseline,logistic,hayes-roth,0
0.7669642857142858,23,baseline,logistic,hayes-roth,0
0.7669642857142858,24,baseline,logistic,hayes-roth,0
0.7669642857142858,25,baseline,logistic,hayes-roth,0
0.7669642857142858,26,baseline,logistic,hayes-roth,0
0.7669642857142858,27,baseline,logistic,hayes-roth,0
0.7669642857142858,28,baseline,logistic,hayes-roth,0
0.7669642857142858,29,baseline,logistic,hayes-roth,0
0.7633928571428572,0,d2v,logistic,hayes-roth,0
0.7633928571428572,1,d2v,logistic,hayes-roth,0
0.7633928571428572,2,d2v,logistic,hayes-roth,0
0.7633928571428572,3,d2v,logistic,hayes-roth,0
0.7633928571428572,4,d2v,logistic,hayes-roth,0
0.7633928571428572,5,d2v,logistic,hayes-roth,0
0.7633928571428572,6,d2v,logistic,hayes-roth,0
0.7633928571428572,7,d2v,logistic,hayes-roth,0
0.7633928571428572,8,d2v,logistic,hayes-roth,0
0.7633928571428572,9,d2v,logistic,hayes-roth,0
0.7669642857142857,10,d2v,logistic,hayes-roth,0
0.7669642857142857,11,d2v,logistic,hayes-roth,0
0.7669642857142857,12,d2v,logistic,hayes-roth,0
0.7669642857142857,13,d2v,logistic,hayes-roth,0
0.7669642857142857,14,d2v,logistic,hayes-roth,0
0.7669642857142857,15,d2v,logistic,hayes-roth,0
0.7669642857142857,16,d2v,logistic,hayes-roth,0
0.7669642857142857,17,d2v,logistic,hayes-roth,0
0.7669642857142857,18,d2v,logistic,hayes-roth,0
0.7669642857142857,19,d2v,logistic,hayes-roth,0
0.7669642857142857,20,d2v,logistic,hayes-roth,0
0.7669642857142857,21,d2v,logistic,hayes-roth,0
0.7669642857142857,22,d2v,logistic,hayes-roth,0
0.7669642857142857,23,d2v,logistic,hayes-roth,0
0.7669642857142857,24,d2v,logistic,hayes-roth,0
0.7669642857142857,25,d2v,logistic,hayes-roth,0
0.7669642857142857,26,d2v,logistic,hayes-roth,0
0.7669642857142857,27,d2v,logistic,hayes-roth,0
0.7669642857142857,28,d2v,logistic,hayes-roth,0
0.7669642857142857,29,d2v,logistic,hayes-roth,0
0.7633928571428572,0,liltab,logistic,hayes-roth,0
0.7669642857142858,1,liltab,logistic,hayes-roth,0
0.7669642857142858,2,liltab,logistic,hayes-roth,0
0.7669642857142858,3,liltab,logistic,hayes-roth,0
0.7669642857142858,4,liltab,logistic,hayes-roth,0
0.7669642857142858,5,liltab,logistic,hayes-roth,0
0.7669642857142858,6,liltab,logistic,hayes-roth,0
0.7669642857142858,7,liltab,logistic,hayes-roth,0
0.7669642857142858,8,liltab,logistic,hayes-roth,0
0.7669642857142858,9,liltab,logistic,hayes-roth,0
0.7669642857142858,10,liltab,logistic,hayes-roth,0
0.7669642857142858,11,liltab,logistic,hayes-roth,0
0.7669642857142858,12,liltab,logistic,hayes-roth,0
0.7669642857142858,13,liltab,logistic,hayes-roth,0
0.7669642857142858,14,liltab,logistic,hayes-roth,0
0.7669642857142858,15,liltab,logistic,hayes-roth,0
0.7669642857142858,16,liltab,logistic,hayes-roth,0
0.7669642857142858,17,liltab,logistic,hayes-roth,0
0.7669642857142858,18,liltab,logistic,hayes-roth,0
0.7669642857142858,19,liltab,logistic,hayes-roth,0
0.7669642857142858,20,liltab,logistic,hayes-roth,0
0.7669642857142858,21,liltab,logistic,hayes-roth,0
0.7669642857142858,22,liltab,logistic,hayes-roth,0
0.7669642857142858,23,liltab,logistic,hayes-roth,0
0.7669642857142858,24,liltab,logistic,hayes-roth,0
0.7669642857142858,25,liltab,logistic,hayes-roth,0
0.7669642857142858,26,liltab,logistic,hayes-roth,0
0.7669642857142858,27,liltab,logistic,hayes-roth,0
0.7669642857142858,28,liltab,logistic,hayes-roth,0
0.7669642857142858,29,liltab,logistic,hayes-roth,0
0.7633928571428572,0,rank,xgboost,hayes-roth,0
0.78125,1,rank,xgboost,hayes-roth,0
0.78125,2,rank,xgboost,hayes-roth,0
0.78125,3,rank,xgboost,hayes-roth,0
0.78125,4,rank,xgboost,hayes-roth,0
0.78125,5,rank,xgboost,hayes-roth,0
0.78125,6,rank,xgboost,hayes-roth,0
0.78125,7,rank,xgboost,hayes-roth,0
0.78125,8,rank,xgboost,hayes-roth,0
0.78125,9,rank,xgboost,hayes-roth,0
0.8375,10,rank,xgboost,hayes-roth,0
0.8375,11,rank,xgboost,hayes-roth,0
0.8375,12,rank,xgboost,hayes-roth,0
0.8375,13,rank,xgboost,hayes-roth,0
0.8375,14,rank,xgboost,hayes-roth,0
0.8375,15,rank,xgboost,hayes-roth,0
0.8375,16,rank,xgboost,hayes-roth,0
0.8964285714285716,17,rank,xgboost,hayes-roth,0
0.8964285714285716,18,rank,xgboost,hayes-roth,0
0.8964285714285716,19,rank,xgboost,hayes-roth,0
0.8964285714285716,20,rank,xgboost,hayes-roth,0
0.8964285714285716,21,rank,xgboost,hayes-roth,0
0.8964285714285716,22,rank,xgboost,hayes-roth,0
0.8964285714285716,23,rank,xgboost,hayes-roth,0
0.8964285714285716,24,rank,xgboost,hayes-roth,0
0.8964285714285716,25,rank,xgboost,hayes-roth,0
0.8964285714285716,26,rank,xgboost,hayes-roth,0
0.8964285714285716,27,rank,xgboost,hayes-roth,0
0.8964285714285716,28,rank,xgboost,hayes-roth,0
0.8964285714285716,29,rank,xgboost,hayes-roth,0
0.7633928571428572,0,baseline,xgboost,hayes-roth,0
0.7633928571428572,1,baseline,xgboost,hayes-roth,0
0.7633928571428572,2,baseline,xgboost,hayes-roth,0
0.7633928571428572,3,baseline,xgboost,hayes-roth,0
0.7633928571428572,4,baseline,xgboost,hayes-roth,0
0.7633928571428572,5,baseline,xgboost,hayes-roth,0
0.7633928571428572,6,baseline,xgboost,hayes-roth,0
0.7633928571428572,7,baseline,xgboost,hayes-roth,0
0.7633928571428572,8,baseline,xgboost,hayes-roth,0
0.7633928571428572,9,baseline,xgboost,hayes-roth,0
0.7633928571428572,10,baseline,xgboost,hayes-roth,0
0.7633928571428572,11,baseline,xgboost,hayes-roth,0
0.7633928571428572,12,baseline,xgboost,hayes-roth,0
0.7633928571428572,13,baseline,xgboost,hayes-roth,0
0.7633928571428572,14,baseline,xgboost,hayes-roth,0
0.7633928571428572,15,baseline,xgboost,hayes-roth,0
0.7633928571428572,16,baseline,xgboost,hayes-roth,0
0.7633928571428572,17,baseline,xgboost,hayes-roth,0
0.7633928571428572,18,baseline,xgboost,hayes-roth,0
0.7651785714285715,19,baseline,xgboost,hayes-roth,0
0.7651785714285715,20,baseline,xgboost,hayes-roth,0
0.7651785714285715,21,baseline,xgboost,hayes-roth,0
0.7651785714285715,22,baseline,xgboost,hayes-roth,0
0.7651785714285715,23,baseline,xgboost,hayes-roth,0
0.7651785714285715,24,baseline,xgboost,hayes-roth,0
0.7651785714285715,25,baseline,xgboost,hayes-roth,0
0.7651785714285715,26,baseline,xgboost,hayes-roth,0
0.7651785714285715,27,baseline,xgboost,hayes-roth,0
0.7651785714285715,28,baseline,xgboost,hayes-roth,0
0.7651785714285715,29,baseline,xgboost,hayes-roth,0
0.7633928571428572,0,d2v,xgboost,hayes-roth,0
0.7633928571428572,1,d2v,xgboost,hayes-roth,0
0.7633928571428572,2,d2v,xgboost,hayes-roth,0
0.7633928571428572,3,d2v,xgboost,hayes-roth,0
0.7633928571428572,4,d2v,xgboost,hayes-roth,0
0.7633928571428572,5,d2v,xgboost,hayes-roth,0
0.7633928571428572,6,d2v,xgboost,hayes-roth,0
0.7633928571428572,7,d2v,xgboost,hayes-roth,0
0.7633928571428572,8,d2v,xgboost,hayes-roth,0
0.7633928571428572,9,d2v,xgboost,hayes-roth,0
0.7633928571428572,10,d2v,xgboost,hayes-roth,0
0.7633928571428572,11,d2v,xgboost,hayes-roth,0
0.7633928571428572,12,d2v,xgboost,hayes-roth,0
0.7633928571428572,13,d2v,xgboost,hayes-roth,0
0.7633928571428572,14,d2v,xgboost,hayes-roth,0
0.7633928571428572,15,d2v,xgboost,hayes-roth,0
0.7633928571428572,16,d2v,xgboost,hayes-roth,0
0.7633928571428572,17,d2v,xgboost,hayes-roth,0
0.7633928571428572,18,d2v,xgboost,hayes-roth,0
0.7633928571428572,19,d2v,xgboost,hayes-roth,0
0.7633928571428572,20,d2v,xgboost,hayes-roth,0
0.7633928571428572,21,d2v,xgboost,hayes-roth,0
0.7633928571428572,22,d2v,xgboost,hayes-roth,0
0.7633928571428572,23,d2v,xgboost,hayes-roth,0
0.7633928571428572,24,d2v,xgboost,hayes-roth,0
0.7633928571428572,25,d2v,xgboost,hayes-roth,0
0.7633928571428572,26,d2v,xgboost,hayes-roth,0
0.7651785714285715,27,d2v,xgboost,hayes-roth,0
0.7651785714285715,28,d2v,xgboost,hayes-roth,0
0.7651785714285715,29,d2v,xgboost,hayes-roth,0
0.7633928571428572,0,liltab,xgboost,hayes-roth,0
0.7633928571428572,1,liltab,xgboost,hayes-roth,0
0.7633928571428572,2,liltab,xgboost,hayes-roth,0
0.7633928571428572,3,liltab,xgboost,hayes-roth,0
0.7633928571428572,4,liltab,xgboost,hayes-roth,0
0.7633928571428572,5,liltab,xgboost,hayes-roth,0
0.7633928571428572,6,liltab,xgboost,hayes-roth,0
0.7633928571428572,7,liltab,xgboost,hayes-roth,0
0.7633928571428572,8,liltab,xgboost,hayes-roth,0
0.7633928571428572,9,liltab,xgboost,hayes-roth,0
0.7633928571428572,10,liltab,xgboost,hayes-roth,0
0.7633928571428572,11,liltab,xgboost,hayes-roth,0
0.7633928571428572,12,liltab,xgboost,hayes-roth,0
0.7633928571428572,13,liltab,xgboost,hayes-roth,0
0.7633928571428572,14,liltab,xgboost,hayes-roth,0
0.7633928571428572,15,liltab,xgboost,hayes-roth,0
0.7633928571428572,16,liltab,xgboost,hayes-roth,0
0.7633928571428572,17,liltab,xgboost,hayes-roth,0
0.7633928571428572,18,liltab,xgboost,hayes-roth,0
0.7633928571428572,19,liltab,xgboost,hayes-roth,0
0.7633928571428572,20,liltab,xgboost,hayes-roth,0
0.7633928571428572,21,liltab,xgboost,hayes-roth,0
0.7633928571428572,22,liltab,xgboost,hayes-roth,0
0.7633928571428572,23,liltab,xgboost,hayes-roth,0
0.7633928571428572,24,liltab,xgboost,hayes-roth,0
0.7633928571428572,25,liltab,xgboost,hayes-roth,0
0.8446428571428571,26,liltab,xgboost,hayes-roth,0
0.8464285714285714,27,liltab,xgboost,hayes-roth,0
0.8482142857142857,28,liltab,xgboost,hayes-roth,0
0.8482142857142857,29,liltab,xgboost,hayes-roth,0
0.4616240266963293,0,rank,logistic,heart-va,0
0.4627363737486096,1,rank,logistic,heart-va,0
0.4627363737486096,2,rank,logistic,heart-va,0
0.4627363737486096,3,rank,logistic,heart-va,0
0.4627363737486096,4,rank,logistic,heart-va,0
0.4627363737486096,5,rank,logistic,heart-va,0
0.4627363737486096,6,rank,logistic,heart-va,0
0.4627363737486096,7,rank,logistic,heart-va,0
0.4627363737486096,8,rank,logistic,heart-va,0
0.4627363737486096,9,rank,logistic,heart-va,0
0.4627363737486096,10,rank,logistic,heart-va,0
0.4627363737486096,11,rank,logistic,heart-va,0
0.4627363737486096,12,rank,logistic,heart-va,0
0.4627363737486096,13,rank,logistic,heart-va,0
0.4627363737486096,14,rank,logistic,heart-va,0
0.4627363737486096,15,rank,logistic,heart-va,0
0.4627363737486096,16,rank,logistic,heart-va,0
0.4627363737486096,17,rank,logistic,heart-va,0
0.4627363737486096,18,rank,logistic,heart-va,0
0.4627363737486096,19,rank,logistic,heart-va,0
0.4738598442714127,20,rank,logistic,heart-va,0
0.5,21,rank,logistic,heart-va,0
0.5,22,rank,logistic,heart-va,0
0.5,23,rank,logistic,heart-va,0
0.5,24,rank,logistic,heart-va,0
0.5,25,rank,logistic,heart-va,0
0.5,26,rank,logistic,heart-va,0
0.5,27,rank,logistic,heart-va,0
0.5,28,rank,logistic,heart-va,0
0.5,29,rank,logistic,heart-va,0
0.4627363737486096,0,baseline,logistic,heart-va,0
0.4627363737486096,1,baseline,logistic,heart-va,0
0.4627363737486096,2,baseline,logistic,heart-va,0
0.4627363737486096,3,baseline,logistic,heart-va,0
0.4627363737486096,4,baseline,logistic,heart-va,0
0.4627363737486096,5,baseline,logistic,heart-va,0
0.4627363737486096,6,baseline,logistic,heart-va,0
0.4627363737486096,7,baseline,logistic,heart-va,0
0.5,8,baseline,logistic,heart-va,0
0.5,9,baseline,logistic,heart-va,0
0.5,10,baseline,logistic,heart-va,0
0.5,11,baseline,logistic,heart-va,0
0.5,12,baseline,logistic,heart-va,0
0.5,13,baseline,logistic,heart-va,0
0.5,14,baseline,logistic,heart-va,0
0.5,15,baseline,logistic,heart-va,0
0.5,16,baseline,logistic,heart-va,0
0.5,17,baseline,logistic,heart-va,0
0.5,18,baseline,logistic,heart-va,0
0.5,19,baseline,logistic,heart-va,0
0.5,20,baseline,logistic,heart-va,0
0.5,21,baseline,logistic,heart-va,0
0.5,22,baseline,logistic,heart-va,0
0.5,23,baseline,logistic,heart-va,0
0.5,24,baseline,logistic,heart-va,0
0.5,25,baseline,logistic,heart-va,0
0.5,26,baseline,logistic,heart-va,0
0.5,27,baseline,logistic,heart-va,0
0.5,28,baseline,logistic,heart-va,0
0.5,29,baseline,logistic,heart-va,0
0.4616240266963293,0,d2v,logistic,heart-va,0
0.4627363737486096,1,d2v,logistic,heart-va,0
0.4627363737486096,2,d2v,logistic,heart-va,0
0.4627363737486096,3,d2v,logistic,heart-va,0
0.5439377085650723,4,d2v,logistic,heart-va,0
0.5439377085650723,5,d2v,logistic,heart-va,0
0.5439377085650723,6,d2v,logistic,heart-va,0
0.5439377085650723,7,d2v,logistic,heart-va,0
0.5439377085650723,8,d2v,logistic,heart-va,0
0.5439377085650723,9,d2v,logistic,heart-va,0
0.5439377085650723,10,d2v,logistic,heart-va,0
0.5439377085650723,11,d2v,logistic,heart-va,0
0.5439377085650723,12,d2v,logistic,heart-va,0
0.5439377085650723,13,d2v,logistic,heart-va,0
0.5439377085650723,14,d2v,logistic,heart-va,0
0.5439377085650723,15,d2v,logistic,heart-va,0
0.5439377085650723,16,d2v,logistic,heart-va,0
0.5439377085650723,17,d2v,logistic,heart-va,0
0.5439377085650723,18,d2v,logistic,heart-va,0
0.5439377085650723,19,d2v,logistic,heart-va,0
0.5439377085650723,20,d2v,logistic,heart-va,0
0.5439377085650723,21,d2v,logistic,heart-va,0
0.5439377085650723,22,d2v,logistic,heart-va,0
0.5439377085650723,23,d2v,logistic,heart-va,0
0.5439377085650723,24,d2v,logistic,heart-va,0
0.5439377085650723,25,d2v,logistic,heart-va,0
0.5439377085650723,26,d2v,logistic,heart-va,0
0.5439377085650723,27,d2v,logistic,heart-va,0
0.5439377085650723,28,d2v,logistic,heart-va,0
0.5439377085650723,29,d2v,logistic,heart-va,0
0.4627363737486096,0,liltab,logistic,heart-va,0
0.4627363737486096,1,liltab,logistic,heart-va,0
0.5183537263626252,2,liltab,logistic,heart-va,0
0.5183537263626252,3,liltab,logistic,heart-va,0
0.5183537263626252,4,liltab,logistic,heart-va,0
0.5183537263626252,5,liltab,logistic,heart-va,0
0.5183537263626252,6,liltab,logistic,heart-va,0
0.5183537263626252,7,liltab,logistic,heart-va,0
0.5183537263626252,8,liltab,logistic,heart-va,0
0.5183537263626252,9,liltab,logistic,heart-va,0
0.5183537263626252,10,liltab,logistic,heart-va,0
0.5183537263626252,11,liltab,logistic,heart-va,0
0.5183537263626252,12,liltab,logistic,heart-va,0
0.5183537263626252,13,liltab,logistic,heart-va,0
0.5183537263626252,14,liltab,logistic,heart-va,0
0.5183537263626252,15,liltab,logistic,heart-va,0
0.5183537263626252,16,liltab,logistic,heart-va,0
0.5183537263626252,17,liltab,logistic,heart-va,0
0.5183537263626252,18,liltab,logistic,heart-va,0
0.5183537263626252,19,liltab,logistic,heart-va,0
0.5183537263626252,20,liltab,logistic,heart-va,0
0.5183537263626252,21,liltab,logistic,heart-va,0
0.5183537263626252,22,liltab,logistic,heart-va,0
0.5183537263626252,23,liltab,logistic,heart-va,0
